20211201035421,10.0.0.1,60474,10.0.0.2,5001,5,0.0-1.0,30882944,247063552
20211201035422,10.0.0.1,60474,10.0.0.2,5001,5,1.0-2.0,16707544,133660352
20211201035423,10.0.0.1,60474,10.0.0.2,5001,5,2.0-3.0,31457280,251658240
20211201035424,10.0.0.1,60474,10.0.0.2,5001,5,3.0-4.0,20971520,167772160
20211201035425,10.0.0.1,60474,10.0.0.2,5001,5,4.0-5.0,31588352,252706816
20211201035426,10.0.0.1,60474,10.0.0.2,5001,5,5.0-6.0,31457280,251658240
20211201035427,10.0.0.1,60474,10.0.0.2,5001,5,6.0-7.0,31457280,251658240
20211201035428,10.0.0.1,60474,10.0.0.2,5001,5,7.0-8.0,31457280,251658240
20211201035429,10.0.0.1,60474,10.0.0.2,5001,5,8.0-9.0,31457280,251658240
20211201035430,10.0.0.1,60474,10.0.0.2,5001,5,9.0-10.0,31457280,251658240
20211201035431,10.0.0.1,60474,10.0.0.2,5001,5,10.0-11.0,31457280,251658240
20211201035432,10.0.0.1,60474,10.0.0.2,5001,5,11.0-12.0,20971520,167772160
20211201035433,10.0.0.1,60474,10.0.0.2,5001,5,12.0-13.0,31457280,251658240
20211201035434,10.0.0.1,60474,10.0.0.2,5001,5,13.0-14.0,31588352,252706816
20211201035435,10.0.0.1,60474,10.0.0.2,5001,5,14.0-15.0,31457280,251658240
20211201035436,10.0.0.1,60474,10.0.0.2,5001,5,15.0-16.0,31457280,251658240
20211201035437,10.0.0.1,60474,10.0.0.2,5001,5,16.0-17.0,31457280,251658240
20211201035438,10.0.0.1,60474,10.0.0.2,5001,5,17.0-18.0,31457280,251658240
20211201035439,10.0.0.1,60474,10.0.0.2,5001,5,18.0-19.0,31457280,251658240
20211201035440,10.0.0.1,60474,10.0.0.2,5001,5,19.0-20.0,20971520,167772160
20211201035441,10.0.0.1,60474,10.0.0.2,5001,5,20.0-21.0,31457280,251658240
20211201035442,10.0.0.1,60474,10.0.0.2,5001,5,21.0-22.0,31457280,251658240
20211201035443,10.0.0.1,60474,10.0.0.2,5001,5,22.0-23.0,31588352,252706816
20211201035444,10.0.0.1,60474,10.0.0.2,5001,5,23.0-24.0,31457280,251658240
20211201035445,10.0.0.1,60474,10.0.0.2,5001,5,24.0-25.0,31457280,251658240
20211201035446,10.0.0.1,60474,10.0.0.2,5001,5,25.0-26.0,31457280,251658240
20211201035447,10.0.0.1,60474,10.0.0.2,5001,5,26.0-27.0,31457280,251658240
20211201035448,10.0.0.1,60474,10.0.0.2,5001,5,27.0-28.0,20971520,167772160
20211201035449,10.0.0.1,60474,10.0.0.2,5001,5,28.0-29.0,31457280,251658240
20211201035450,10.0.0.1,60474,10.0.0.2,5001,5,29.0-30.0,31457280,251658240
20211201035451,10.0.0.1,60474,10.0.0.2,5001,5,30.0-31.0,31457280,251658240
20211201035452,10.0.0.1,60474,10.0.0.2,5001,5,31.0-32.0,31588352,252706816
20211201035453,10.0.0.1,60474,10.0.0.2,5001,5,32.0-33.0,31457280,251658240
20211201035454,10.0.0.1,60474,10.0.0.2,5001,5,33.0-34.0,31457280,251658240
20211201035455,10.0.0.1,60474,10.0.0.2,5001,5,34.0-35.0,31457280,251658240
20211201035456,10.0.0.1,60474,10.0.0.2,5001,5,35.0-36.0,20971520,167772160
20211201035457,10.0.0.1,60474,10.0.0.2,5001,5,36.0-37.0,31457280,251658240
20211201035458,10.0.0.1,60474,10.0.0.2,5001,5,37.0-38.0,31457280,251658240
20211201035459,10.0.0.1,60474,10.0.0.2,5001,5,38.0-39.0,31457280,251658240
20211201035500,10.0.0.1,60474,10.0.0.2,5001,5,39.0-40.0,31457280,251658240
20211201035501,10.0.0.1,60474,10.0.0.2,5001,5,40.0-41.0,31588352,252706816
20211201035502,10.0.0.1,60474,10.0.0.2,5001,5,41.0-42.0,31457280,251658240
20211201035503,10.0.0.1,60474,10.0.0.2,5001,5,42.0-43.0,20971520,167772160
20211201035504,10.0.0.1,60474,10.0.0.2,5001,5,43.0-44.0,31457280,251658240
20211201035505,10.0.0.1,60474,10.0.0.2,5001,5,44.0-45.0,31457280,251658240
20211201035506,10.0.0.1,60474,10.0.0.2,5001,5,45.0-46.0,31457280,251658240
20211201035507,10.0.0.1,60474,10.0.0.2,5001,5,46.0-47.0,31457280,251658240
20211201035508,10.0.0.1,60474,10.0.0.2,5001,5,47.0-48.0,31457280,251658240
20211201035509,10.0.0.1,60474,10.0.0.2,5001,5,48.0-49.0,31457280,251658240
20211201035510,10.0.0.1,60474,10.0.0.2,5001,5,49.0-50.0,31588352,252706816
20211201035510,10.0.0.1,60474,10.0.0.2,5001,5,0.0-50.3,1495411800,237764642
