20211201035835,10.0.0.3,56530,10.0.0.4,5001,5,0.0-1.0,34143840,273150720
20211201035836,10.0.0.3,56530,10.0.0.4,5001,5,1.0-2.0,26300352,210402816
20211201035837,10.0.0.3,56530,10.0.0.4,5001,5,2.0-3.0,31457280,251658240
20211201035838,10.0.0.3,56530,10.0.0.4,5001,5,3.0-4.0,31457280,251658240
20211201035839,10.0.0.3,56530,10.0.0.4,5001,5,4.0-5.0,20971520,167772160
20211201035840,10.0.0.3,56530,10.0.0.4,5001,5,5.0-6.0,31457280,251658240
20211201035841,10.0.0.3,56530,10.0.0.4,5001,5,6.0-7.0,31457280,251658240
20211201035842,10.0.0.3,56530,10.0.0.4,5001,5,7.0-8.0,31457280,251658240
20211201035843,10.0.0.3,56530,10.0.0.4,5001,5,8.0-9.0,31457280,251658240
20211201035844,10.0.0.3,56530,10.0.0.4,5001,5,9.0-10.0,31588352,252706816
20211201035845,10.0.0.3,56530,10.0.0.4,5001,5,10.0-11.0,31457280,251658240
20211201035846,10.0.0.3,56530,10.0.0.4,5001,5,11.0-12.0,31457280,251658240
20211201035847,10.0.0.3,56530,10.0.0.4,5001,5,12.0-13.0,20971520,167772160
20211201035848,10.0.0.3,56530,10.0.0.4,5001,5,13.0-14.0,31457280,251658240
20211201035849,10.0.0.3,56530,10.0.0.4,5001,5,14.0-15.0,31457280,251658240
20211201035850,10.0.0.3,56530,10.0.0.4,5001,5,15.0-16.0,31457280,251658240
20211201035851,10.0.0.3,56530,10.0.0.4,5001,5,16.0-17.0,31457280,251658240
20211201035852,10.0.0.3,56530,10.0.0.4,5001,5,17.0-18.0,31457280,251658240
20211201035853,10.0.0.3,56530,10.0.0.4,5001,5,18.0-19.0,31588352,252706816
20211201035854,10.0.0.3,56530,10.0.0.4,5001,5,19.0-20.0,20971520,167772160
20211201035855,10.0.0.3,56530,10.0.0.4,5001,5,20.0-21.0,31457280,251658240
20211201035856,10.0.0.3,56530,10.0.0.4,5001,5,21.0-22.0,31457280,251658240
20211201035857,10.0.0.3,56530,10.0.0.4,5001,5,22.0-23.0,31457280,251658240
20211201035858,10.0.0.3,56530,10.0.0.4,5001,5,23.0-24.0,31457280,251658240
20211201035859,10.0.0.3,56530,10.0.0.4,5001,5,24.0-25.0,31457280,251658240
20211201035900,10.0.0.3,56530,10.0.0.4,5001,5,25.0-26.0,31457280,251658240
20211201035901,10.0.0.3,56530,10.0.0.4,5001,5,26.0-27.0,31457280,251658240
20211201035902,10.0.0.3,56530,10.0.0.4,5001,5,27.0-28.0,21102592,168820736
20211201035903,10.0.0.3,56530,10.0.0.4,5001,5,28.0-29.0,31457280,251658240
20211201035904,10.0.0.3,56530,10.0.0.4,5001,5,29.0-30.0,31457280,251658240
20211201035905,10.0.0.3,56530,10.0.0.4,5001,5,30.0-31.0,31457280,251658240
20211201035906,10.0.0.3,56530,10.0.0.4,5001,5,31.0-32.0,31457280,251658240
20211201035907,10.0.0.3,56530,10.0.0.4,5001,5,32.0-33.0,31457280,251658240
20211201035908,10.0.0.3,56530,10.0.0.4,5001,5,33.0-34.0,31457280,251658240
20211201035909,10.0.0.3,56530,10.0.0.4,5001,5,34.0-35.0,31457280,251658240
20211201035910,10.0.0.3,56530,10.0.0.4,5001,5,35.0-36.0,20971520,167772160
20211201035911,10.0.0.3,56530,10.0.0.4,5001,5,36.0-37.0,31588352,252706816
20211201035912,10.0.0.3,56530,10.0.0.4,5001,5,37.0-38.0,31457280,251658240
20211201035913,10.0.0.3,56530,10.0.0.4,5001,5,38.0-39.0,31457280,251658240
20211201035914,10.0.0.3,56530,10.0.0.4,5001,5,39.0-40.0,31457280,251658240
20211201035915,10.0.0.3,56530,10.0.0.4,5001,5,40.0-41.0,31457280,251658240
20211201035916,10.0.0.3,56530,10.0.0.4,5001,5,41.0-42.0,31457280,251658240
20211201035917,10.0.0.3,56530,10.0.0.4,5001,5,42.0-43.0,31457280,251658240
20211201035918,10.0.0.3,56530,10.0.0.4,5001,5,43.0-44.0,20971520,167772160
20211201035919,10.0.0.3,56530,10.0.0.4,5001,5,44.0-45.0,31457280,251658240
20211201035920,10.0.0.3,56530,10.0.0.4,5001,5,45.0-46.0,31457280,251658240
20211201035921,10.0.0.3,56530,10.0.0.4,5001,5,46.0-47.0,31588352,252706816
20211201035922,10.0.0.3,56530,10.0.0.4,5001,5,47.0-48.0,31457280,251658240
20211201035923,10.0.0.3,56530,10.0.0.4,5001,5,48.0-49.0,31457280,251658240
20211201035924,10.0.0.3,56530,10.0.0.4,5001,5,49.0-50.0,31457280,251658240
20211201035924,10.0.0.3,56530,10.0.0.4,5001,5,0.0-50.3,1508134432,239841655
