20211201035511,10.0.0.3,56262,10.0.0.4,5001,5,0.0-1.0,30814888,246519104
20211201035512,10.0.0.3,56262,10.0.0.4,5001,5,1.0-2.0,15136936,121095488
20211201035513,10.0.0.3,56262,10.0.0.4,5001,5,2.0-3.0,31588352,252706816
20211201035514,10.0.0.3,56262,10.0.0.4,5001,5,3.0-4.0,31457280,251658240
20211201035515,10.0.0.3,56262,10.0.0.4,5001,5,4.0-5.0,20971520,167772160
20211201035516,10.0.0.3,56262,10.0.0.4,5001,5,5.0-6.0,31457280,251658240
20211201035517,10.0.0.3,56262,10.0.0.4,5001,5,6.0-7.0,31457280,251658240
20211201035518,10.0.0.3,56262,10.0.0.4,5001,5,7.0-8.0,31457280,251658240
20211201035519,10.0.0.3,56262,10.0.0.4,5001,5,8.0-9.0,31588352,252706816
20211201035520,10.0.0.3,56262,10.0.0.4,5001,5,9.0-10.0,31457280,251658240
20211201035521,10.0.0.3,56262,10.0.0.4,5001,5,10.0-11.0,31457280,251658240
20211201035522,10.0.0.3,56262,10.0.0.4,5001,5,11.0-12.0,20971520,167772160
20211201035523,10.0.0.3,56262,10.0.0.4,5001,5,12.0-13.0,31588352,252706816
20211201035524,10.0.0.3,56262,10.0.0.4,5001,5,13.0-14.0,31457280,251658240
20211201035525,10.0.0.3,56262,10.0.0.4,5001,5,14.0-15.0,31457280,251658240
20211201035526,10.0.0.3,56262,10.0.0.4,5001,5,15.0-16.0,31457280,251658240
20211201035527,10.0.0.3,56262,10.0.0.4,5001,5,16.0-17.0,31457280,251658240
20211201035528,10.0.0.3,56262,10.0.0.4,5001,5,17.0-18.0,31719424,253755392
20211201035529,10.0.0.3,56262,10.0.0.4,5001,5,18.0-19.0,31588352,252706816
20211201035530,10.0.0.3,56262,10.0.0.4,5001,5,19.0-20.0,21102592,168820736
20211201035531,10.0.0.3,56262,10.0.0.4,5001,5,20.0-21.0,31457280,251658240
20211201035532,10.0.0.3,56262,10.0.0.4,5001,5,21.0-22.0,31457280,251658240
20211201035533,10.0.0.3,56262,10.0.0.4,5001,5,22.0-23.0,31457280,251658240
20211201035534,10.0.0.3,56262,10.0.0.4,5001,5,23.0-24.0,31457280,251658240
20211201035535,10.0.0.3,56262,10.0.0.4,5001,5,24.0-25.0,31457280,251658240
20211201035536,10.0.0.3,56262,10.0.0.4,5001,5,25.0-26.0,31457280,251658240
20211201035537,10.0.0.3,56262,10.0.0.4,5001,5,26.0-27.0,31588352,252706816
20211201035538,10.0.0.3,56262,10.0.0.4,5001,5,27.0-28.0,20971520,167772160
20211201035539,10.0.0.3,56262,10.0.0.4,5001,5,28.0-29.0,31457280,251658240
20211201035540,10.0.0.3,56262,10.0.0.4,5001,5,29.0-30.0,31457280,251658240
20211201035541,10.0.0.3,56262,10.0.0.4,5001,5,30.0-31.0,31457280,251658240
20211201035542,10.0.0.3,56262,10.0.0.4,5001,5,31.0-32.0,31457280,251658240
20211201035543,10.0.0.3,56262,10.0.0.4,5001,5,32.0-33.0,31457280,251658240
20211201035544,10.0.0.3,56262,10.0.0.4,5001,5,33.0-34.0,31457280,251658240
20211201035545,10.0.0.3,56262,10.0.0.4,5001,5,34.0-35.0,20971520,167772160
20211201035546,10.0.0.3,56262,10.0.0.4,5001,5,35.0-36.0,31588352,252706816
20211201035547,10.0.0.3,56262,10.0.0.4,5001,5,36.0-37.0,31457280,251658240
20211201035548,10.0.0.3,56262,10.0.0.4,5001,5,37.0-38.0,31457280,251658240
20211201035549,10.0.0.3,56262,10.0.0.4,5001,5,38.0-39.0,31457280,251658240
20211201035550,10.0.0.3,56262,10.0.0.4,5001,5,39.0-40.0,31457280,251658240
20211201035551,10.0.0.3,56262,10.0.0.4,5001,5,40.0-41.0,31457280,251658240
20211201035552,10.0.0.3,56262,10.0.0.4,5001,5,41.0-42.0,31457280,251658240
20211201035553,10.0.0.3,56262,10.0.0.4,5001,5,42.0-43.0,20971520,167772160
20211201035554,10.0.0.3,56262,10.0.0.4,5001,5,43.0-44.0,31457280,251658240
20211201035555,10.0.0.3,56262,10.0.0.4,5001,5,44.0-45.0,31588352,252706816
20211201035556,10.0.0.3,56262,10.0.0.4,5001,5,45.0-46.0,31457280,251658240
20211201035557,10.0.0.3,56262,10.0.0.4,5001,5,46.0-47.0,31457280,251658240
20211201035558,10.0.0.3,56262,10.0.0.4,5001,5,47.0-48.0,31457280,251658240
20211201035559,10.0.0.3,56262,10.0.0.4,5001,5,48.0-49.0,31457280,251658240
20211201035600,10.0.0.3,56262,10.0.0.4,5001,5,49.0-50.0,31457280,251658240
20211201035600,10.0.0.3,56262,10.0.0.4,5001,5,0.0-50.3,1494297424,237552655
