20211201035239,10.0.0.1,60334,10.0.0.2,5001,5,0.0-1.0,48217056,385736448
20211201035240,10.0.0.1,60334,10.0.0.2,5001,5,1.0-2.0,31719424,253755392
20211201035241,10.0.0.1,60334,10.0.0.2,5001,5,2.0-3.0,31719424,253755392
20211201035242,10.0.0.1,60334,10.0.0.2,5001,5,3.0-4.0,21102592,168820736
20211201035243,10.0.0.1,60334,10.0.0.2,5001,5,4.0-5.0,31457280,251658240
20211201035244,10.0.0.1,60334,10.0.0.2,5001,5,5.0-6.0,31457280,251658240
20211201035245,10.0.0.1,60334,10.0.0.2,5001,5,6.0-7.0,31588352,252706816
20211201035246,10.0.0.1,60334,10.0.0.2,5001,5,7.0-8.0,31457280,251658240
20211201035247,10.0.0.1,60334,10.0.0.2,5001,5,8.0-9.0,31457280,251658240
20211201035248,10.0.0.1,60334,10.0.0.2,5001,5,9.0-10.0,31457280,251658240
20211201035249,10.0.0.1,60334,10.0.0.2,5001,5,10.0-11.0,31457280,251658240
20211201035250,10.0.0.1,60334,10.0.0.2,5001,5,11.0-12.0,20971520,167772160
20211201035251,10.0.0.1,60334,10.0.0.2,5001,5,12.0-13.0,31457280,251658240
20211201035252,10.0.0.1,60334,10.0.0.2,5001,5,13.0-14.0,31457280,251658240
20211201035253,10.0.0.1,60334,10.0.0.2,5001,5,14.0-15.0,31457280,251658240
20211201035254,10.0.0.1,60334,10.0.0.2,5001,5,15.0-16.0,31588352,252706816
20211201035255,10.0.0.1,60334,10.0.0.2,5001,5,16.0-17.0,31457280,251658240
20211201035256,10.0.0.1,60334,10.0.0.2,5001,5,17.0-18.0,31457280,251658240
20211201035257,10.0.0.1,60334,10.0.0.2,5001,5,18.0-19.0,31457280,251658240
20211201035258,10.0.0.1,60334,10.0.0.2,5001,5,19.0-20.0,20971520,167772160
20211201035259,10.0.0.1,60334,10.0.0.2,5001,5,20.0-21.0,31457280,251658240
20211201035300,10.0.0.1,60334,10.0.0.2,5001,5,21.0-22.0,31457280,251658240
20211201035301,10.0.0.1,60334,10.0.0.2,5001,5,22.0-23.0,31457280,251658240
20211201035302,10.0.0.1,60334,10.0.0.2,5001,5,23.0-24.0,31457280,251658240
20211201035303,10.0.0.1,60334,10.0.0.2,5001,5,24.0-25.0,31588352,252706816
20211201035304,10.0.0.1,60334,10.0.0.2,5001,5,25.0-26.0,31457280,251658240
20211201035305,10.0.0.1,60334,10.0.0.2,5001,5,26.0-27.0,31457280,251658240
20211201035306,10.0.0.1,60334,10.0.0.2,5001,5,27.0-28.0,20971520,167772160
20211201035307,10.0.0.1,60334,10.0.0.2,5001,5,28.0-29.0,31457280,251658240
20211201035308,10.0.0.1,60334,10.0.0.2,5001,5,29.0-30.0,31457280,251658240
20211201035309,10.0.0.1,60334,10.0.0.2,5001,5,30.0-31.0,31457280,251658240
20211201035310,10.0.0.1,60334,10.0.0.2,5001,5,31.0-32.0,31457280,251658240
20211201035311,10.0.0.1,60334,10.0.0.2,5001,5,32.0-33.0,31457280,251658240
20211201035312,10.0.0.1,60334,10.0.0.2,5001,5,33.0-34.0,31588352,252706816
20211201035313,10.0.0.1,60334,10.0.0.2,5001,5,34.0-35.0,29229056,233832448
20211201035314,10.0.0.1,60334,10.0.0.2,5001,5,35.0-36.0,23199744,185597952
20211201035315,10.0.0.1,60334,10.0.0.2,5001,5,36.0-37.0,31457280,251658240
20211201035316,10.0.0.1,60334,10.0.0.2,5001,5,37.0-38.0,31457280,251658240
20211201035317,10.0.0.1,60334,10.0.0.2,5001,5,38.0-39.0,31457280,251658240
20211201035318,10.0.0.1,60334,10.0.0.2,5001,5,39.0-40.0,31457280,251658240
20211201035319,10.0.0.1,60334,10.0.0.2,5001,5,40.0-41.0,31457280,251658240
20211201035320,10.0.0.1,60334,10.0.0.2,5001,5,41.0-42.0,31457280,251658240
20211201035321,10.0.0.1,60334,10.0.0.2,5001,5,42.0-43.0,21102592,168820736
20211201035322,10.0.0.1,60334,10.0.0.2,5001,5,43.0-44.0,31457280,251658240
20211201035323,10.0.0.1,60334,10.0.0.2,5001,5,44.0-45.0,31457280,251658240
20211201035324,10.0.0.1,60334,10.0.0.2,5001,5,45.0-46.0,31457280,251658240
20211201035325,10.0.0.1,60334,10.0.0.2,5001,5,46.0-47.0,31457280,251658240
20211201035326,10.0.0.1,60334,10.0.0.2,5001,5,47.0-48.0,31457280,251658240
20211201035327,10.0.0.1,60334,10.0.0.2,5001,5,48.0-49.0,31457280,251658240
20211201035328,10.0.0.1,60334,10.0.0.2,5001,5,49.0-50.0,31588352,252706816
20211201035328,10.0.0.1,60334,10.0.0.2,5001,5,0.0-50.3,1528151008,242893259
